lgb,xgboost,RF,Adaboost,extratree,col_prefix,has_power_tf,has_scaler_tf,has_pca
0.8490724206349207,0.8596511243386243,0.8492708333333333,0.8516418650793651,0.8311673280423281,"('fe1__',)",0,0,0
0.8552478842776781,0.865870315068176,0.8598364965821039,0.8565078924131635,0.8608980782395602,"('fe1__',)",0,0,0
0.865569368243165,0.8692468723026401,0.8578290820460416,0.8611064260414909,0.8438598579927838,"('fe1__',)",0,0,0
0.8357142857142857,0.8520304232804233,0.8047949735449735,0.8491137566137565,0.7855869708994708,"('fe1__',)",0,0,1
0.818678902116402,0.8320601851851852,0.7530472883597883,0.8293849206349209,0.7262301587301587,"('fe1__',)",0,0,1
0.8249123677248678,0.8383333333333334,0.8085830026455026,0.8334755291005291,0.79375,"('fe1__',)",0,0,1
0.8447511235899319,0.8616041457905476,0.8297963813624623,0.855224734521908,0.816931731370234,"('fe1__',)",0,0,1
0.842518825712103,0.8583102662552624,0.8078768697561669,0.8543235476008585,0.7969849096663457,"('fe1__',)",0,0,1
0.854077380952381,0.8671527777777779,0.8521511243386244,0.8601736111111111,0.8359027777777778,"('fe1__',)",0,1,0
0.8329001322751324,0.8469179894179895,0.8410565476190477,0.8378224206349206,0.8354646164021164,"('fe1__',)",0,1,0
0.8508250661375663,0.8588938492063491,0.8505208333333334,0.8517476851851852,0.8379166666666666,"('fe1__',)",0,1,0
0.8571461642508242,0.8656222819706395,0.8597554724369086,0.860516107269354,0.858503732071341,"('fe1__',)",0,1,0
0.86057894232073,0.8706375112028284,0.8548146531339809,0.8613395771531754,0.8468560978110251,"('fe1__',)",0,1,0
0.7834176587301587,0.7913343253968255,0.7709110449735449,0.7827843915343916,0.7648611111111112,"('fe1__',)",0,1,1
0.8077943121693122,0.8086408730158731,0.7922420634920635,0.8069824735449737,0.7869130291005291,"('fe1__',)",0,1,1
0.7945618386243386,0.7950132275132274,0.778693783068783,0.7837566137566138,0.7756960978835978,"('fe1__',)",0,1,1
0.8204041947357454,0.8194550547491725,0.8144596681647865,0.8101091676339958,0.800966667658799,"('fe1__',)",0,1,1
0.8057950452908436,0.8134080078312317,0.7903376226523666,0.8067392246154661,0.7792174721128121,"('fe1__',)",0,1,1
0.8565443121693121,0.8669907407407408,0.8610598544973544,0.855029761904762,0.837800925925926,"('fe1__',)",1,0,0
0.8315972222222222,0.846208664021164,0.8360102513227513,0.8402910052910053,0.8404150132275131,"('fe1__',)",1,0,0
0.8490724206349207,0.8596511243386243,0.8466517857142857,0.8516418650793651,0.8358928571428571,"('fe1__',)",1,0,0
0.8552478842776781,0.865870315068176,0.8600663405858211,0.8565078924131635,0.857830735600025,"('fe1__',)",1,0,0
0.865569368243165,0.8692468723026401,0.8599125600653484,0.8611064260414909,0.843590328693461,"('fe1__',)",1,0,0
0.8357142857142857,0.8520304232804233,0.805271164021164,0.8491137566137565,0.7804993386243387,"('fe1__',)",1,0,1
0.818678902116402,0.8320601851851852,0.75099041005291,0.8293849206349209,0.7263839285714286,"('fe1__',)",1,0,1
0.8249123677248678,0.8383333333333334,0.8079662698412698,0.8334755291005291,0.7903869047619048,"('fe1__',)",1,0,1
0.8447511235899319,0.8616041457905476,0.8317839532507217,0.855224734521908,0.8193525344021906,"('fe1__',)",1,0,1
0.842518825712103,0.8583102662552624,0.8064581204382579,0.8543235476008585,0.7945145000148819,"('fe1__',)",1,0,1
0.8511111111111112,0.8669907407407408,0.8561722883597884,0.855029761904762,0.8401207010582009,"('fe1__',)",1,1,0
0.8344609788359788,0.846208664021164,0.8375082671957672,0.8402910052910053,0.8314384920634921,"('fe1__',)",1,1,0
0.8478984788359789,0.8596511243386243,0.8503935185185185,0.8516418650793651,0.8374636243386243,"('fe1__',)",1,1,0
0.8510710069151627,0.865870315068176,0.8587236547511566,0.8565078924131635,0.8530635394653728,"('fe1__',)",1,1,0
0.862943524517245,0.8692204154389028,0.8605342963631734,0.8611064260414909,0.8488039844036788,"('fe1__',)",1,1,0
0.8479083994708995,0.8545585317460317,0.836167328042328,0.8495353835978836,0.822213955026455,"('fe1__',)",1,1,1
0.8344444444444445,0.8387566137566138,0.8173379629629629,0.8326455026455025,0.8096544312169311,"('fe1__',)",1,1,1
0.8312301587301588,0.8425843253968255,0.8256580687830687,0.8380125661375661,0.8226372354497355,"('fe1__',)",1,1,1
0.8578737280035981,0.8666623674263092,0.8504195066456335,0.863709120011641,0.8404932220822212,"('fe1__',)",1,1,1
0.8398896748782156,0.8569378164488937,0.829637640180039,0.8547865427162601,0.8167465333240733,"('fe1__',)",1,1,1
0.8428918650793651,0.8516815476190477,0.8155472883597885,0.8539467592592593,0.7900264550264551,"('fe2__',)",0,0,0
0.8227496693121694,0.8315310846560846,0.8150710978835979,0.8294279100529101,0.7891302910052911,"('fe2__',)",0,0,0
0.8127132936507936,0.8301438492063492,0.787986111111111,0.8329083994708996,0.7605373677248678,"('fe2__',)",0,0,0
0.8424163053651212,0.848853591023186,0.821325224304598,0.8517754209121664,0.7985127935471708,"('fe2__',)",0,0,0
0.8370042231768741,0.8461483767060543,0.8137982465713557,0.8468660191349267,0.7885947767536766,"('fe2__',)",0,0,0
0.8286954365079365,0.8487582671957672,0.8121544312169311,0.845011574074074,0.7869427910052909,"('fe2__',)",0,0,1
0.8190806878306878,0.8285416666666666,0.8110383597883597,0.8234871031746033,0.7917113095238095,"('fe2__',)",0,0,1
0.8070849867724867,0.8243568121693123,0.7895171957671957,0.8195469576719576,0.7669940476190477,"('fe2__',)",0,0,1
0.8372836738000986,0.8510395893894749,0.8192582818251266,0.8522516444594367,0.7978149937661014,"('fe2__',)",0,0,1
0.8237063420409487,0.840165818393473,0.8098065672550012,0.8362022494948392,0.7884691066509248,"('fe2__',)",0,0,1
0.8428918650793651,0.8516815476190477,0.8174718915343915,0.8539467592592593,0.7887334656084658,"('fe2__',)",0,1,0
0.8227496693121694,0.8315310846560846,0.8134060846560847,0.8294279100529101,0.7886392195767197,"('fe2__',)",0,1,0
0.8127132936507936,0.8301438492063492,0.7817080026455027,0.8329083994708996,0.7608664021164021,"('fe2__',)",0,1,0
0.8424163053651212,0.848853591023186,0.8229126361288316,0.8517754209121664,0.7983540523647474,"('fe2__',)",0,1,0
0.8370042231768741,0.8461483767060543,0.814601873807374,0.8468660191349267,0.7875646126219081,"('fe2__',)",0,1,0
0.8286954365079365,0.8487582671957672,0.8123578042328041,0.845011574074074,0.7891253306878306,"('fe2__',)",0,1,1
0.8190806878306878,0.8285416666666666,0.8096742724867725,0.8234871031746033,0.7924487433862434,"('fe2__',)",0,1,1
0.8070849867724867,0.8243568121693123,0.7914467592592593,0.8195469576719576,0.7674156746031745,"('fe2__',)",0,1,1
0.8372836738000986,0.8510395893894749,0.8209779779680468,0.8522516444594367,0.7980150737981143,"('fe2__',)",0,1,1
0.8237063420409487,0.840165818393473,0.8105490129936272,0.8362022494948392,0.7876291012272677,"('fe2__',)",0,1,1
0.8428918650793651,0.8516815476190477,0.8184374999999999,0.8539467592592593,0.7907291666666666,"('fe2__',)",1,0,0
0.8227496693121694,0.8315310846560846,0.8133482142857142,0.8294279100529101,0.7890327380952381,"('fe2__',)",1,0,0
0.8127132936507936,0.8301438492063492,0.7841418650793652,0.8329083994708996,0.7616517857142857,"('fe2__',)",1,0,0
0.8424163053651212,0.848853591023186,0.8216112891437566,0.8517754209121664,0.7986897238234136,"('fe2__',)",1,0,0
0.8370042231768741,0.8461483767060543,0.8122819375684158,0.8468660191349267,0.7876241405653172,"('fe2__',)",1,0,0
0.8286954365079365,0.8487582671957672,0.8086805555555556,0.845011574074074,0.7867972883597883,"('fe2__',)",1,0,1
0.8190806878306878,0.8285416666666666,0.8110912698412698,0.8234871031746033,0.7929464285714287,"('fe2__',)",1,0,1
0.8070849867724867,0.8243568121693123,0.7902232142857143,0.8195469576719576,0.7675297619047619,"('fe2__',)",1,0,1
0.8372836738000986,0.8510395893894749,0.8188680430850026,0.8522516444594367,0.7984946044533516,"('fe2__',)",1,0,1
0.8237063420409487,0.840165818393473,0.8098875914001964,0.8362022494948392,0.7883103654685015,"('fe2__',)",1,0,1
0.8428918650793651,0.8516815476190477,0.813369708994709,0.8539467592592593,0.7890641534391534,"('fe2__',)",1,1,0
0.8227496693121694,0.8315310846560846,0.8124950396825397,0.8294279100529101,0.7891435185185185,"('fe2__',)",1,1,0
0.8127132936507936,0.8301438492063492,0.7838905423280423,0.8329083994708996,0.760896164021164,"('fe2__',)",1,1,0
0.8424163053651212,0.848853591023186,0.8245380796946878,0.8517754209121664,0.7985971248003333,"('fe2__',)",1,1,0
0.8370042231768741,0.8461483767060543,0.8134708428826076,0.8468660191349267,0.7875513841900397,"('fe2__',)",1,1,0
0.8286954365079365,0.8487582671957672,0.8105588624338624,0.845011574074074,0.7866468253968255,"('fe2__',)",1,1,1
0.8190806878306878,0.8285416666666666,0.8126967592592591,0.8234871031746033,0.7929877645502645,"('fe2__',)",1,1,1
0.8070849867724867,0.8243568121693123,0.7900264550264551,0.8195469576719576,0.7670866402116404,"('fe2__',)",1,1,1
0.8372836738000986,0.8510395893894749,0.8220660164892402,0.8522516444594367,0.7992965781353863,"('fe2__',)",1,1,1
0.8237063420409487,0.840165818393473,0.808338211317585,0.8362022494948392,0.7884228071393847,"('fe2__',)",1,1,1
0.8659358465608465,0.8725793650793651,0.869171626984127,0.8508779761904761,0.8520089285714285,"('fe0__', 'fe1__')",0,0,0
0.8545403439153438,0.855568783068783,0.8534242724867726,0.8445436507936508,0.84463458994709,"('fe0__', 'fe1__')",0,0,0
0.8664368386243386,0.8639401455026455,0.8572982804232804,0.8534441137566138,0.8417261904761906,"('fe0__', 'fe1__')",0,0,0
0.8667599271113404,0.8738933589964911,0.8680728489743005,0.8591668072187553,0.8646913310778858,"('fe0__', 'fe1__')",0,0,0
0.8759272303962907,0.8778817312048787,0.8647723552230809,0.8635222684114967,0.8522119591638309,"('fe0__', 'fe1__')",0,0,0
0.8310433201058202,0.8162169312169312,0.8056498015873016,0.782161044973545,0.7917113095238094,"('fe0__', 'fe1__')",0,0,1
0.8141517857142857,0.807066798941799,0.8111722883597883,0.7709044312169311,0.7966898148148147,"('fe0__', 'fe1__')",0,0,1
0.8144212962962963,0.8068138227513227,0.8031299603174603,0.7625479497354497,0.7830621693121693,"('fe0__', 'fe1__')",0,0,1
0.8433389884879571,0.8369909947450054,0.8216575886552968,0.808071989126229,0.807446945720437,"('fe0__', 'fe1__')",0,0,1
0.8470429494111694,0.8396614844284821,0.8132095813532024,0.8012295827421878,0.7910436902033542,"('fe0__', 'fe1__')",0,0,1
0.8657208994708995,0.873558201058201,0.8632407407407406,0.8609242724867724,0.8521015211640213,"('fe0__', 'fe1__')",0,1,0
0.8525496031746033,0.8542757936507936,0.8515145502645504,0.8439748677248676,0.8429001322751324,"('fe0__', 'fe1__')",0,1,0
0.8654414682539682,0.8640393518518518,0.8575330687830687,0.8590856481481483,0.8437218915343915,"('fe0__', 'fe1__')",0,1,0
0.8673849705171326,0.8729376047939839,0.8708293234649231,0.8609890237086569,0.8666127608068022,"('fe0__', 'fe1__')",0,1,0
0.8705862510293374,0.8766581012570317,0.8601754751487373,0.867039377734565,0.8551618994705319,"('fe0__', 'fe1__')",0,1,0
0.8267129629629629,0.834819775132275,0.8205935846560848,0.8094146825396825,0.8106018518518519,"('fe0__', 'fe1__')",0,1,1
0.8243485449735449,0.8289583333333332,0.8290426587301587,0.8234375,0.8246296296296297,"('fe0__', 'fe1__')",0,1,1
0.8229613095238095,0.8248478835978836,0.8202496693121692,0.8136392195767195,0.8122354497354498,"('fe0__', 'fe1__')",0,1,1
0.8396647915364492,0.8442120649912858,0.8386726591463033,0.8231375194705981,0.833217584554483,"('fe0__', 'fe1__')",0,1,1
0.8318401740861632,0.8424543371067434,0.837551549545438,0.837582967071126,0.8243942204981165,"('fe0__', 'fe1__')",0,1,1
0.8659358465608465,0.8725793650793651,0.8686574074074075,0.8508779761904761,0.8514715608465608,"('fe0__', 'fe1__')",1,0,0
0.8545403439153438,0.855568783068783,0.8512797619047618,0.8445436507936508,0.8474057539682541,"('fe0__', 'fe1__')",1,0,0
0.8664368386243386,0.8639401455026455,0.8496395502645502,0.8534441137566138,0.8460383597883596,"('fe0__', 'fe1__')",1,0,0
0.8667599271113404,0.8738933589964911,0.8703051468521292,0.8591668072187553,0.8645342434494458,"('fe0__', 'fe1__')",1,0,0
0.8759272303962907,0.8778817312048787,0.8660439382364516,0.8635222684114967,0.8506146260156955,"('fe0__', 'fe1__')",1,0,0
0.8310433201058202,0.8162169312169312,0.8090839947089947,0.782161044973545,0.7903885582010581,"('fe0__', 'fe1__')",1,0,1
0.8141517857142857,0.807066798941799,0.8099983465608466,0.7709044312169311,0.8005704365079365,"('fe0__', 'fe1__')",1,0,1
0.8144212962962963,0.8068138227513227,0.802308201058201,0.7625479497354497,0.786211970899471,"('fe0__', 'fe1__')",1,0,1
0.8433389884879571,0.8369909947450054,0.8225207438347241,0.808071989126229,0.8063506394293255,"('fe0__', 'fe1__')",1,0,1
0.8470429494111694,0.8396614844284821,0.8108946057761948,0.8012295827421878,0.7914851891169692,"('fe0__', 'fe1__')",1,0,1
0.865082671957672,0.8725793650793651,0.8689004629629631,0.8508779761904761,0.8470816798941798,"('fe0__', 'fe1__')",1,1,0
0.8527513227513228,0.8555820105820106,0.8536904761904762,0.8445436507936508,0.844593253968254,"('fe0__', 'fe1__')",1,1,0
0.8634110449735449,0.8639930555555556,0.8533068783068783,0.8534441137566138,0.8425545634920635,"('fe0__', 'fe1__')",1,1,0
0.866839297702552,0.8739065874283597,0.8702803435423756,0.8591668072187553,0.8613461913691096,"('fe0__', 'fe1__')",1,1,0
0.8700802635103628,0.8777825179658638,0.8631617936430771,0.8635222684114967,0.8513636859702558,"('fe0__', 'fe1__')",1,1,0
0.6989236111111112,0.6959589947089947,0.6810929232804233,0.6799404761904763,0.6731746031746031,"('fe0__', 'fe1__')",1,1,1
0.7126140873015874,0.7064087301587302,0.6985896164021164,0.6984408068783068,0.7001207010582011,"('fe0__', 'fe1__')",1,1,1
0.6955621693121694,0.7112781084656085,0.6787070105820107,0.7007953042328042,0.6684193121693122,"('fe0__', 'fe1__')",1,1,1
0.7409062798673187,0.7376239752099187,0.7296125061594886,0.7309138531445636,0.712235307346079,"('fe0__', 'fe1__')",1,1,1
0.7293595124000014,0.7424292030861932,0.7193703927852132,0.7215266271797977,0.7062345599396784,"('fe0__', 'fe1__')",1,1,1
0.8768287037037038,0.8818320105820106,0.8699537037037037,0.8724669312169313,0.8430836640211641,"('fe0__', 'fe2__')",0,0,0
0.8586144179894181,0.8594246031746032,0.8541385582010582,0.8511904761904762,0.8374834656084655,"('fe0__', 'fe2__')",0,0,0
0.8642873677248678,0.8644047619047619,0.8529960317460317,0.8619312169312169,0.8214699074074076,"('fe0__', 'fe2__')",0,0,0
0.8740355646390788,0.8777196829144881,0.8689674216794155,0.8705283766399121,0.8554777282813951,"('fe0__', 'fe2__')",0,0,0
0.8706193221090089,0.8745647019138234,0.8616735950578579,0.8717073606302025,0.8402749529563891,"('fe0__', 'fe2__')",0,0,0
0.8310433201058202,0.8162169312169312,0.8070039682539683,0.782161044973545,0.7911441798941798,"('fe0__', 'fe2__')",0,0,1
0.8141517857142857,0.807066798941799,0.8086921296296296,0.773587962962963,0.8004298941798942,"('fe0__', 'fe2__')",0,0,1
0.8144212962962963,0.8068138227513227,0.7981894841269842,0.7625479497354497,0.78650958994709,"('fe0__', 'fe2__')",0,0,1
0.8433389884879571,0.8369909947450054,0.8211003409628315,0.808071989126229,0.8064035531567998,"('fe0__', 'fe2__')",0,0,1
0.8470429494111694,0.839678019968318,0.8139024204723212,0.8012295827421878,0.7907361291624087,"('fe0__', 'fe2__')",0,0,1
0.873885582010582,0.8818320105820106,0.8669742063492064,0.8724669312169313,0.84172123015873,"('fe0__', 'fe2__')",0,1,0
0.8573015873015872,0.8594246031746032,0.8542906746031744,0.851140873015873,0.8355621693121693,"('fe0__', 'fe2__')",0,1,0
0.8621147486772486,0.8644212962962963,0.8575545634920636,0.8630555555555555,0.8210333994708995,"('fe0__', 'fe2__')",0,1,0
0.8742902119525495,0.8777196829144881,0.8699297900978574,0.8705283766399121,0.8527493642084933,"('fe0__', 'fe2__')",0,1,0
0.8664622873942964,0.8745647019138234,0.8606103598464179,0.8717073606302025,0.8373531230674088,"('fe0__', 'fe2__')",0,1,0
0.8461640211640211,0.8473594576719576,0.8323925264550265,0.8360863095238096,0.8210631613756614,"('fe0__', 'fe2__')",0,1,1
0.835601851851852,0.8269444444444444,0.8316269841269841,0.8160367063492064,0.8237566137566138,"('fe0__', 'fe2__')",0,1,1
0.8235697751322749,0.8305059523809523,0.8232705026455027,0.8185780423280423,0.8158250661375662,"('fe0__', 'fe2__')",0,1,1
0.8474761805548665,0.8523062117408946,0.847076020490841,0.840994248939245,0.8424361480129242,"('fe0__', 'fe2__')",0,1,1
0.8438482831148989,0.842690795326395,0.8357425614874048,0.8238485476835362,0.8221205837706984,"('fe0__', 'fe2__')",0,1,1
0.8768287037037038,0.8818320105820106,0.8652265211640211,0.8724669312169313,0.8416997354497353,"('fe0__', 'fe2__')",1,0,0
0.8586144179894181,0.8594246031746032,0.8551802248677248,0.8511904761904762,0.8349338624338625,"('fe0__', 'fe2__')",1,0,0
0.8642873677248678,0.8644047619047619,0.8514384920634921,0.8619312169312169,0.8219990079365079,"('fe0__', 'fe2__')",1,0,0
0.8740355646390788,0.8777196829144881,0.8679190684538277,0.8705283766399121,0.8525294415286777,"('fe0__', 'fe2__')",1,0,0
0.8706193221090089,0.8745647019138234,0.8619646205589674,0.8717073606302025,0.8367363474315344,"('fe0__', 'fe2__')",1,0,0
0.8310433201058202,0.8162169312169312,0.8069229497354498,0.782161044973545,0.7913921957671958,"('fe0__', 'fe2__')",1,0,1
0.8141517857142857,0.807066798941799,0.8073908730158731,0.773587962962963,0.7987268518518519,"('fe0__', 'fe2__')",1,0,1
0.8144212962962963,0.8068138227513227,0.8013492063492065,0.7625479497354497,0.7878521825396825,"('fe0__', 'fe2__')",1,0,1
0.8433389884879571,0.8369909947450054,0.8232416933715634,0.808071989126229,0.8069029264598402,"('fe0__', 'fe2__')",1,0,1
0.8470429494111694,0.839678019968318,0.8147291974641098,0.8012295827421878,0.7915083388727392,"('fe0__', 'fe2__')",1,0,1
0.8738095238095237,0.8818320105820106,0.8695138888888889,0.8724669312169313,0.8501769179894179,"('fe0__', 'fe2__')",1,1,0
0.8602546296296296,0.8594477513227513,0.852526455026455,0.851140873015873,0.842579365079365,"('fe0__', 'fe2__')",1,1,0
0.8620320767195768,0.8645171957671958,0.8507721560846561,0.8619312169312169,0.8359589947089945,"('fe0__', 'fe2__')",1,1,0
0.8705697154895016,0.8777262971304224,0.8691906514671984,0.8705283766399121,0.8583152269172131,"('fe0__', 'fe2__')",1,1,0
0.8682745825602969,0.8745911587775607,0.8635040793176774,0.8717073606302025,0.8469883821297113,"('fe0__', 'fe2__')",1,1,0
0.6928406084656086,0.6978224206349206,0.6738161375661376,0.6839252645502646,0.6723511904761905,"('fe0__', 'fe2__')",1,1,1
0.6767046957671958,0.6934689153439152,0.6720469576719578,0.6917443783068784,0.6759755291005292,"('fe0__', 'fe2__')",1,1,1
0.6933597883597884,0.7099437830687831,0.6961441798941798,0.6930307539682541,0.6784986772486772,"('fe0__', 'fe2__')",1,1,1
0.7133795667027141,0.7240945965162924,0.7171496697852695,0.7138293333862471,0.7104742723535695,"('fe0__', 'fe2__')",1,1,1
0.7157375346832948,0.7179301472655177,0.7031010751408002,0.7115110507012723,0.6943570816756455,"('fe0__', 'fe2__')",1,1,1
0.8562764550264551,0.866031746031746,0.8551934523809525,0.855029761904762,0.8291137566137564,"('fe1__', 'fe2__')",0,0,0
0.8351752645502647,0.8467113095238095,0.8401140873015873,0.8402910052910053,0.8228670634920634,"('fe1__', 'fe2__')",0,0,0
0.8454447751322751,0.8587351190476191,0.8454497354497355,0.8527860449735449,0.8136772486772487,"('fe1__', 'fe2__')",0,0,0
0.8564152933900833,0.8664060665588549,0.8590212944682004,0.8565078924131635,0.8429504033018164,"('fe1__', 'fe2__')",0,0,0
0.8597819293006459,0.8710856243323776,0.8601324827451641,0.8611064260414909,0.8395110110159765,"('fe1__', 'fe2__')",0,0,0
0.8371544312169311,0.8521015211640213,0.8036838624338625,0.8491137566137565,0.7819642857142857,"('fe1__', 'fe2__')",0,0,1
0.8188062169312168,0.8325231481481483,0.7537896825396824,0.8294328703703704,0.7270386904761905,"('fe1__', 'fe2__')",0,0,1
0.8259523809523809,0.8390839947089949,0.8052612433862435,0.8351289682539682,0.7941980820105821,"('fe1__', 'fe2__')",0,0,1
0.8453083712823973,0.8616289491003013,0.8291729915106538,0.8576554588777661,0.8180296912153292,"('fe1__', 'fe2__')",0,0,1
0.8408718859444605,0.8582209743401493,0.807177416421114,0.8544128395159718,0.7935455173805058,"('fe1__', 'fe2__')",0,0,1
0.8522751322751322,0.8685995370370371,0.8530737433862434,0.8601736111111111,0.8316236772486771,"('fe1__', 'fe2__')",0,1,0
0.8384986772486773,0.8473379629629629,0.842243716931217,0.8378224206349206,0.8230257936507936,"('fe1__', 'fe2__')",0,1,0
0.8488839285714286,0.8594824735449735,0.846388888888889,0.8519742063492064,0.8141765873015873,"('fe1__', 'fe2__')",0,1,0
0.8534058251399732,0.8666177214687527,0.8585566457988154,0.860516107269354,0.8473389355742296,"('fe1__', 'fe2__')",0,1,0
0.8660290562505994,0.8718379913949051,0.8589634200787754,0.8613395771531754,0.838895888934086,"('fe1__', 'fe2__')",0,1,0
0.8327463624338626,0.8477827380952381,0.8256117724867725,0.8457440476190476,0.8074685846560845,"('fe1__', 'fe2__')",0,1,1
0.8374570105820105,0.8386193783068783,0.8290376984126983,0.8367261904761906,0.8149537037037037,"('fe1__', 'fe2__')",0,1,1
0.82395667989418,0.8347503306878308,0.813452380952381,0.827511574074074,0.8024041005291005,"('fe1__', 'fe2__')",0,1,1
0.8403278666838636,0.8550709540014353,0.8341865671888589,0.8528799949731959,0.8314185178203513,"('fe1__', 'fe2__')",0,1,1
0.8429967028133567,0.8489709933560201,0.8347768859609959,0.8412736995624697,0.8152914058185257,"('fe1__', 'fe2__')",0,1,1
0.8562764550264551,0.866031746031746,0.8518617724867724,0.855029761904762,0.8255753968253968,"('fe1__', 'fe2__')",1,0,0
0.8351752645502647,0.8467113095238095,0.8383746693121694,0.8402910052910053,0.8202562830687832,"('fe1__', 'fe2__')",1,0,0
0.8454447751322751,0.8587351190476191,0.8490492724867725,0.8527860449735449,0.8158845899470898,"('fe1__', 'fe2__')",1,0,0
